ChiSqrHorizontalRelativeVolume;ChiSqrVerticalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;KzhaVerticalThreshold;KzhaVerticalBitsVolume;Noise;Sharpness;Blur;Contrast;EntropyShennon;EntropyRenyi11;PixelsNum;IsDataHided
0;0;1,1977079339351242;0;0;0;0;2,002862634499974;207;0,2673243215028517;0,7657050416446699;7,559040391301653;7,5151406829701415;691560;True
0;0;0,081141914;0;0;0;0;2,6976134658939586;71,5;1,1125002652407325;0,3200858356059373;6,686022187020354;6,623017985220668;524288;True
0;0;0,26370625837353834;0;0;0;0;9,841351348900261;169;0,5209061293840166;0,30459853232609624;6,742658844;6,700310973379688;581400;True
0,002949853;0,002949853;0,5123674810905047;0;0;0;0;13,817885575492344;187;0,42473010636098935;0,7233991966282245;7,2076849202431825;7,174112624446362;691560;True
0;0;0,008330831;0;0;0;0;1,9412241496011167;169;0,7302246658335465;0,7356587383437203;7,524860544910122;7,487714037011457;691560;False
0;0;0,031940399;0;0;0;0;8,804059427545457;186;0,41642076823713886;0,916114203;7,756579699;7,738246832527957;918000;False
0;0;0,046691484;42,883660884563184;186;38,98131570071013;23784;2,795675646529754;231;0,9275222841311864;0,3607220618803952;7,187361914296692;7,115289406310934;2097152;True
0,010309278350515464;0,010309278350515464;0,40939103959933165;0;0;0;0;8,617623277;149;0,3029148455163147;0,445834849;7,342242885127357;7,303973951243262;50246;True
0,00330033;0,00330033;1,1889858859504558;0;0;0;0;10,185796204623916;208;0,2914744674439138;0,36921099403007385;7,2702678311812114;7,239174620808566;50298;True
0,023076923076923078;0,023076923076923078;1,451333602324248;0;0;0;0;12,851281192417412;220;0,2398569607973209;0,5471058479726219;7,695654493217223;7,670098989109579;50440;True
0;0;0,085091694;0;0;0;0;9,860319983392335;179;0,39380095352929023;0,9318035753271728;7,387766610496196;7,331388174415097;106800;True
0,045833333;0,045833333;0,038560469;0;0;0;0;12,925805226887386;153;0,3203507172939936;0,48031618074789767;7,317406698441525;7,297633621219818;307200;True
0;0;0,1081594898628178;84,21515560586545;44;55,545511475363746;604;3,387660230440768;239;0,42136260034011963;1,043083854;7,480401374960043;7,426319886394608;262144;True
0;0;0,00879637;0;0;0;0;0,5697024991168638;230;0,6077091225610153;0,5482996245210795;5,418268557562492;5,178422798293446;307200;True
0,008849558;0,008849558;0;0;0;0;0;14,699889369268107;160;0,7940595946591876;0,5480199408592221;7,692834569657154;7,674081619180426;691560;False
0,002083333;0,002083333;1,2075424395503462;0;0;0;0;14,787289141974426;148;0,48673674070192685;0,506535037;7,710824098258977;7,696434379032919;307200;True
0,11666666666666667;0,11666666666666667;0,024856212;0;0;0;0;10,270034198988858;157;0,40599208368180545;0,3218273806294667;7,179645691951083;7,146975868556362;307200;False
0,001474926;0,001474926;0;0;0;0;0;15,812813239979198;155;0,361121714;0,5855167040905114;7,295656233568933;7,266060511066149;691560;False
0,004424779;0,004424779;0,4450378964430631;0;0;0;0;22,087319097425045;232;0,35815181729997614;0,6759843563890665;7,679730544713165;7,664962564;691560;True
0;0;0,049765887;0;0;0;0;8,978486045269813;132;0,4141097681903208;0,6360408052766412;7,641881577084904;7,595186074848726;691560;False
0,001474926;0,001474926;0,008340926;0;0;0;0;9,951906057;168,99852070358486;0,36263852087808374;0,5846415133462279;7,582297454666812;7,565304701;691560;False
0,041297935;0,041297935;0,003191357;0;0;0;0;7,019679678862339;180;0,5009347798232957;0,5792551531921719;7,3276462018589195;7,294889846034738;691560;False
0;0;0,69044854;0;0;0;0;11,513815632272804;162;0,21603371520367778;0,5092737301683433;7,372094395801196;7,328494083681556;691560;True
0,001501502;0,001501502;0,7048920942199084;0;0;0;0;4,961311569231901;141;0,2770893463458618;0,6826952172712226;7,417261000615594;7,3727807875800755;679320;True
0;0;0,00798193;0;0;0;0;6,321022090887818;140;0,6636501912105721;0,5884015692117822;7,527169947541393;7,497351181178849;691560;False
0;0;0;0;0;0;0;6,050185789248664;148;0,4683544475259701;0,5430537719830929;7,332513658588494;7,297312644181382;691560;False
0,003333333;0,003333333;0,182708507;0;0;0;0;12,25934461241411;173;0,6438601562515553;0,6362159611392063;7,603895506463233;7,580995045735604;1920000;True
0,1484375;0,1484375;0,5632829208654809;0;0;0;0;10,542916838147196;139;0,33568955272809226;0,3724116174991971;7,260015905187276;7,2378913742133815;16384;True
0,010309278350515464;0,010309278350515464;0,5187398093734044;0;0;0;0;14,412640741299715;171;0,3081423516353604;0,6290631121869729;7,398781572504091;7,352894272;50246;True
0,026881720430107527;0,026881720430107527;0,17966703632989542;0;0;0;0;33,554888985168944;222;0,15794272750911761;0,6295720369529185;7,511018162830205;7,444681785425805;50406;False
0;0;0,5730120772632268;0;0;0;0;10,240995619910716;235;0,2617445486097969;0,573975258;7,533625680567332;7,479076563596772;50451;True
0;0;0,3413038351295789;0;0;0;0;16,225508778147397;158;0,4696431418707686;0,3040758352835104;7,389543696109956;7,360688737316062;262144;True
0,0234375;0,0234375;0,11468586467043045;0;0;0;0;16,06947108542922;204;0,2386653010128599;0,9354759470031924;7,625341258;7,572460988856574;262144;False
0;0;0,009038058;0;0;0;0;4,922869617528353;87;0,7001737453542148;0,3695906751876944;7,426228553660592;7,403445678690229;524288;False
0,004166667;0,004166667;0,011580360893499682;0;0;0;0;14,901545877795712;145;0,4381285975883515;0,49460478558044635;7,567743576673046;7,543714814440885;307200;False
0;0;0,005394118;0;0;0;0;2,904838771971851;95;0,8274499344243149;0,3539952606203354;7,318374200485919;7,289796592628655;524288;False
0,017578125;0,017578125;0,002338485;0;0;0;0;3,487914520333058;86,2670273;1,0010826375111939;0,31056060510917705;7,182294649289693;7,150334669707014;524288;False
0;0;0,00491174;0;0;0;0;3,8021528918613696;228;0,4493994110394556;0,549515682;5,901950025829981;5,745097464044474;307200;False
0;0;0,005108262;0;0;0;0;2,5085304050546573;86;1,0354260886738422;0,34975420117701805;6,903048642654165;6,831686741882452;524288;False
0;0;0,2093111996679408;0;0;0;0;8,398777589206023;181;0,2914394060573353;0,5573098756391313;7,763277026844885;7,743733058;697680;True
0;0;0,11033633856333847;0;0;0;0;9,590036355106356;173;0,34910733767192575;0,7832466666334348;7,566646049190444;7,536739754617624;489600;True
0;0;0,035455948;42,26223346116076;1992;83,66113361800572;16;6,5536460154803775;90;0,7468032584898646;0,3662328439430052;7,4241132173376565;7,397927455750127;524288;True
0;0;0,007435228;0;0;0;0;30,55764864068963;167;0,3012376460795452;0,5384441662032026;7,4197710885124515;7,386458694879066;691560;False
0;0;1,647300770622918;0;0;0;0;12,495836896197005;195;0,26902239558072794;0,6778691040753386;7,744892658500007;7,724546030810809;691560;True
0;0;1,4538025024347039;0;0;0;0;5,128470163529808;164;0,5208970253320372;0,9483292339016776;7,317301076313922;7,238241367797395;832320;True
0;0;0,000260566;0;0;0;0;1,3859425406581116;68,42368011149357;1,453759988243213;0,27075180562815876;6,625371272760106;6,567463167861747;2097152;False
0;0;0,00071936;0;0;0;0;2,1426294962549823;60;2,2528002200000214;0,21410006407110072;7,142589548895651;7,110712802;2097152;False
0,046875;0,046875;0,5857205718558641;0;0;0;0;16,54871947;164;0,21274054068091516;0,4282113278514777;7,760226232;7,744906441596603;16384;True
0,021818182;0,021818182;0,4980370129359753;0;0;0;0;10,67982821842276;197;0,24563158922288725;0,7174500948822908;7,627587067405327;7,6020927;50325;True
