ChiSqrHorizontalRelativeVolume;ChiSqrVerticalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;KzhaVerticalThreshold;KzhaVerticalBitsVolume;PixelsNum;IsDataHided
0;0;0;0;0;0;0;524288;False
0,001474926;0,001474926;0,004544608;0;0;0;0;691560;False
0,029498525073746312;0,029498525073746312;0,26861452063292585;0;0;0;0;691560;True
0;0;0,09645519;59,578366525859366;110;61,102335507189935;2014;691560;True
1;1;0,544776832;0;0;0;0;783360;True
0;0;0,001181459;0;0;0;0;2097152;False
0;0;0,27677030253732743;0;0;0;0;2097152;True
0;0;0,19630052250387287;21,01815270172476;12;0;0;2666000;True
0;0;0,034031834;0;0;0;0;234530;False
0,519893899;0,519893899;0,19250439720140544;0;0;0;0;188500;True
0;0;0,013505961581683684;0;0;0;0;184500;False
0,00390625;0,00390625;0,029264766;0;0;0;0;262144;False
0;0;0,00335946;0;0;0;0;524288;False
0,009765625;0,009765625;0,41017301021806635;0;0;0;0;524288;True
0;0;0,004451013;0;0;0;0;524288;False
0;0;0,00160256;0;0;0;0;685440;False
0,002949853;0,002949853;0,6627735681879076;0;0;0;0;691560;True
0,002949853;0,002949853;0,46080873480155216;0;0;0;0;691560;True
0;0;0,008931391;0;0;0;0;524288;False
0;0;0,044465782145640786;0;0;0;0;789480;False
0;0;0,003581803;0;0;0;0;524288;False
0,003875969;0,003875969;0,075745676;51,144158930330676;9992;66,15010186558706;79;789480;True
0,008849558;0,008849558;0,024635854;0;0;0;0;691560;False
0,001474926;0,001474926;0,13847712248650848;0;0;0;0;691560;False
0,002949853;0,002949853;0,073813649;0;0;0;0;691560;False
0,078880407;0,078880407;0,026015336649799232;0;0;0;0;801720;False
0;0;0,002350744;0;0;0;0;2097152;False
0;0;0,001137633;0;0;0;0;2097152;False
1;1;0,5178194837735594;0;0;0;0;50246;True
0,37158469945355194;0,37158469945355194;0,3491453075475788;0;0;0;0;50325;True
0,003703704;0,003703704;0,00958081;0;0;0;0;50220;False
1;1;0;0;0;0;0;83544;True
1;1;0,737970136;0;0;0;0;120000;True
0,544921875;0,544921875;0,3965340897810283;0;0;0;0;262144;True
0;0;0,079534276;0;0;0;0;262144;False
0,001953125;0,001953125;0,007104839;0;0;0;0;262144;False
0,002673797;0,002673797;0,020498213;0;0;0;0;186252;False
0;0;0;0;0;0;0;524288;False
0;0;0,004129794;0;0;0;0;691560;False
0,033057851;0,033057851;0,5872230675358244;0;0;0;0;740520;True
0,005899705;0,005899705;0,8522852817371387;0;0;0;0;691560;True
0,001474926;0,001474926;0,1799648990936892;0;0;0;0;691560;False
0;0;0,2528209666692362;0;0;0;0;691560;True
0;0;0,001352349;0;0;0;0;691560;False
0;0;0,002201067;0;0;0;0;2097152;False
0;0;0,009264298;0;0;0;0;2097152;False
0;0;0,072036289;41,716874974408974;22000;43,37438461619207;86;2097152;True
0;0;0,079080143;0;0;0;0;2097152;True
0,053571429;0,053571429;0,082014702;0;0;0;0;50400;False
0,24448897795591182;0,24448897795591182;0,323780602;0;0;0;0;200099;True
0;0;0,043648914374629456;0;0;0;0;307200;False
0;0;0,19723365767572218;42,45916747757407;1768;47,48080912672624;29;228542;True
0,013671875;0,013671875;0,039357889;0;0;0;0;262144;False
0,046875;0,046875;0,112112918;14,119759381009104;0;0;0;262144;True
0;0;0,473911128;0;0;0;0;307200;True
0,01171875;0,01171875;0,7784559840606383;0;0;0;0;524288;True
0,4479166666666667;0,4479166666666667;0,3941965407168629;0;0;0;0;307200;True
0;0;0,012493424288203825;53,70841766029378;66;51,685583022520156;4208;524288;True
0;0;0,002783376;0;0;0;0;524288;False
0;0;0,000470687;0;0;0;0;524288;False
0;0;0,021338479938501232;0;0;0;0;783360;False
0,008849558;0,008849558;0,037425804;0;0;0;0;691560;False
0;0;0,00843111;0;0;0;0;587520;False
0,2845117845117845;0,2845117845117845;0,12703019340821176;0;0;0;0;605880;True
0,060471976;0,060471976;0,18758984166556866;0;0;0;0;691560;True
0;0;0;0;0;0;0;691560;False
0;0;0,004900836;0;0;0;0;777240;False
