ChiSqrHorizontalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;Noise;Sharpness;Blur;Contrast;EntropyShennon;EntropyRenyi11;PixelsNum;IsDataHided
0,000680272;0,095663492;0;0;21,74938714746879;252;0,2913737217700356;0,4238388309313834;7,3797591600013694;7,345177288;8643600;False
0;0,15746472734621234;0;0;14,32219049874129;252;0,2723634219509971;0,4846109139775325;7,402439961168792;7,374871918568291;8643600;True
0;0,16645417567105572;43,37438461619207;54305;21,797715868346557;245;0,28623210840625407;0,46859073973919135;7,445708184958551;7,4178120912002665;8643600;True
0,008163265;0,6781331554148098;0;0;12,786008522642527;252;0,28211040882330934;0,4637527171770104;7,356043480673493;7,330902685;8643600;True
0,7255102040816327;0,1902282131098109;0;0;6,987866329746505;252;0,26618814637111987;0,4700854124613527;7,474108690514705;7,445436928954838;8643600;True
0;0,10277217191861472;0;0;20,602799083359457;252;0,3019101591079332;0,3961501510998587;7,204787233864616;7,174681678;8643600;False
0,001020408;0,067462348;0;0;6,649707805635612;252;0,27652937271870687;0,4217395605109181;7,519011577778116;7,48786591;8643600;False
0,000340136;0,080996931;0;0;25,54924862579764;252;0,27943951;0,4330817003702469;7,400672787123474;7,3638835557692355;8643600;False
0,083333333;0,6369493990137187;0;0;13,064718152014482;169;0,35500514068993655;0,4187419158258748;7,668185995944656;7,655920353445742;608400;True
0,028703703703703703;0,048299;0;0;15,782047935331255;205;0,3315817483693351;0,46707957075611856;7,806597865793397;7,794764238572706;992520;False
0,062877872;0,11629051863232283;0;0;6,240207687345559;174;0,6166247967571704;0,5139386817468801;7,1689717032216205;7,128295840229034;1157800;True
0;0,022924201532971547;42,11240751624354;26176;3,7712367819310004;71,4177849;1,9157573080234207;0,2917392501235213;6,474670606739692;6,412895149473586;2346000;True
0;0,2046831447354807;0;0;10,065885681107494;252;0,4856025585881594;0,5471241467440225;7,572102981427523;7,539428818073187;1440000;True
0;0,003569614;0;0;1,2581119348679994;136;0,6952444226319238;0,5756574479624976;5,949666064927721;5,818785106590386;1570740;False
0;0,4043951883459836;0;0;23,22492022356959;252;0,1701347238592453;0,5027897881932112;7,452039826468679;7,379162894322964;2160000;False
0,001020408;0,092825755;0;0;8,364881942549182;252;0,2848994585146844;0,4653210140947164;7,531158602506052;7,504717838340325;8643600;False
0,000680272;0,36600424937877524;0;0;23,165965297749132;234;0,2857510664912542;0,46548436806791005;7,415865511348929;7,387388235;8643600;True
0,000680272;0,11639829385661331;80,89903168300678;42;8,732667542933047;252;0,2877088544386211;0,4464733428517322;7,408901045035982;7,385361017108397;8643600;True
0,001360544;0,076759629;0;0;15,444612104595848;252;0,26741328047035606;0,46359480057756325;7,474177297249993;7,444409460508487;8643600;False
0;0,24429813360001632;57,57321726108017;362;28,16035742290279;252;0,28640804363459604;0,4468527296747184;7,407937038669928;7,379252029281944;8643600;True
0,00170068;0,049871791;0;0;22,533525663236638;252;0,2901021032618718;0,42980766362982853;7,368632036929213;7,3334534068884825;8643600;False
0;0,18013777946763768;52,40013527826456;2208;24,21850905848122;252;0,2829541531662897;0,48929529057499155;7,406627634626264;7,383403263693141;8643600;True
0,005442177;0;0;0;23,41588349725521;252;0,29323920383379154;0,44362958937535646;7,461612997462989;7,431828413511154;8643600;True
0,000680272;0,4382442087750642;0;0;25,20138570970468;251;0,3094404910734923;0,4228706682798893;7,300380123024331;7,268238455014187;8643600;True
0,000340136;0,16629324490251393;0;0;21,61184304;252;0,30350197583570954;0,4242413919782805;7,294373902881526;7,264400307837553;8643600;True
0,003306878;0,15613914473419852;0;0;23,524591337598032;105,5;1,2227598721462698;0,29845425805272974;7,625025882160162;7,604774489;9144576;True
0,002040816;0,073849537;0;0;22,262288809559514;251;0,29339796531738815;0,41178088534504453;7,389963781518348;7,357595335559339;8643600;False
0;0,092694671;0;0;13,099666868573522;252;0,2906939104516358;0,4454720812831835;7,419572370471102;7,396960342358739;8643600;False
0,089390963;0,6145716229014276;0;0;10,597642563334027;134;0,8821086432041264;0,44801134019945626;7,691145134641268;7,670230796793703;1425200;True
0,002962963;0,4292984174874046;0;0;5,3596674717119175;170;0,6904406176096693;0,41877762383352013;7,548217561696717;7,529996612950191;1458000;True
0,000306373;0,000645502;84,19766764574005;50;2,8454999900924607;48,790367901871775;1,382190280101037;0,4497164504443726;6,696302388685039;6,613409470532827;7990272;True
0,000992063;0,002969931;53,43776867844355;46296;26,453850306207755;66;1,1971077999581539;0,24872909795459086;7,584094419153367;7,5669060655850995;9144576;True
0;0,002770093;0;0;21,0542119;105;1,3388927654662663;0,24961398141218832;7,551742304774669;7,536526132544085;9144576;False
0,000680272;0,25638981167531544;0;0;28,340810677655924;252;0,28660500591932603;0,4473435589979333;7,3956813828419765;7,366531140769168;8643600;True
0,000680272;0,064731679;0;0;22,61049953592036;252;0,30219844859261863;0,42210492611638917;7,29854271;7,264620662586432;8643600;False
0,717687075;0,20346853811820106;0;0;4,879932076256109;251;0,3448349736040276;0,38641248928738986;7,078434652453182;7,0153924259441665;8643600;True
0;0,2118086874231276;44,00207952665907;27329;25,860062740989463;252;0,30534606786451274;0,4266116483004945;7,3157407555081635;7,283858689285307;8643600;True
0;0,10850237083525172;55,10528360175406;41;23,457155381325332;252;0,3089440326629023;0,42482225458327705;7,286236232410118;7,254741852348125;8643600;True
0,000340136;0,079336829;0;0;16,579033040359008;252;0,2710402198368333;0,4392865421300186;7,512453424021965;7,486410512696784;8643600;False
0,000680272;0,15048307239270997;0;0;23,10788417775407;251;0,3054266012860148;0,4144701986761762;7,431183034923681;7,402783886355964;8643600;True
0,000680272;0,072607067;0;0;19,942901920655324;252;0,2812412240043039;0,4281838275288133;7,400530999535331;7,373177274853723;8643600;False
0,001984127;0,271861104;0;0;25,444342688802426;94,75230867899737;1,0473035521181164;0,32773649019408435;7,5242828605092145;7,497149916404635;9144576;True
0,000340136;0,092206923;0;0;23,914370411488637;252;0,3079092231128364;0,42223767722713007;7,295753294789594;7,263269364824513;8643600;False
0,000680272;0,071761358;0;0;24,456347530235128;252;0,3069936634124852;0,42116425744899055;7,353223760981122;7,3207361154404795;8643600;True
0;0,037207692;0;0;24,446464758998086;252;0,3051145983327566;0,39459396100240474;7,423896820475922;7,393129928325564;8643600;False
0;0,10946727060167366;65,41754647406319;120;12,827663224335629;252;0,2828814041229086;0,4523534783374959;7,438003298772449;7,410468888;8643600;True
0;0,075527291;0;0;24,05570233627851;252;0,27646422229308243;0,4545442816079198;7,530500063394568;7,505425427278684;8643600;False
0,000330688;0,012889109815798647;82,30882171272707;157;14,243809584021573;99,72863179649062;1,0522205182708064;0,3228810107546273;7,448516454629202;7,412103423579802;9144576;True
0;0,002578641;0;0;21,64215831120633;158;0,74938176;0,5404604204150242;7,541003863647727;7,507383602476451;960000;False
0,002929688;0,019809017542898853;0;0;0,3644477219136489;209;0,7521235100283039;0,2888524353117251;5,742152975192467;5,599400850546672;1048576;False
0;0,003093657;0;0;3,6431113025028075;178;1,090437309857921;0,28800059108072995;6,231898527214846;6,187067545;1470000;False
0;0,26815298272602295;0;0;15,969967670592947;104,65180361560903;1,3223182657217636;0,505318328;7,767399418469498;7,749873054433704;2073600;True
1;0,8735593947515626;0;0;1,3024228119433574;252;0,8090428517482023;0,35263088420602623;6,154417013314806;6,072188417317002;1440000;True
0;0,002054638;0;0;0;240;1,236591064447128;1,0054480991976633;7,002484126190433;6,865268368;2883441;False
0;0,38051737502869276;0;0;6,641956738388224;106,88404932448994;1,6118805671834746;0,4443043561112518;7,454106212679552;7,425548025077901;2560000;True
0,000340136;0,081240343;0;0;27,216765848177356;252;0,2667237579675505;0,4611178223452942;7,526274021940174;7,496058920332208;8643600;False
0;0,062314839;0;0;9,593621429678755;252;0,29388104812850624;0,3946818218154171;7,395588429;7,364323335049706;8643600;False
0;0,079964749;0;0;7,275671428329504;252;0,267328995;0,4656403958071518;7,518203030036925;7,4880310943563675;8643600;False
0,002083333;0,000529176;0;0;3,6741497490820665;140;1,3706755836983222;0,5663835954801832;7,732203889719042;7,710560901019501;6635520;False
0;0,3417755589136302;0;0;13,66788276;93;1,0158972798737382;0,2942939207705974;7,371470464797008;7,336801951986266;9144576;True
0;0,094917556;65,46486158111308;76;22,079044515776353;252;0,30074081901749317;0,4278597778526458;7,200722434298797;7,164594058710323;8643600;True
0;0,12270881392875826;43,531889150774155;32528;20,485706127772684;252;0,29023493225787605;0,4505150111040306;7,444347372441106;7,4220912188143195;8643600;True
0,001020408;0,087547497;0;0;15,50992827786186;231;0,29310980357663696;0,4218243615271794;7,081582747158021;7,043567932484057;8643600;False
0,000680272;0,6624777108433623;0;0;25,316174995536233;252;0,31044537933731625;0,4378810327421633;7,286923218825649;7,259070164256139;8643600;True
0;0,22421942256167574;0;0;30,16365256989094;252;0,2915561151386354;0,4412717811063153;7,433529282633939;7,404687668586041;8643600;True
0;0,003263608;0;0;2,1120727883534878;199;0,49570617259079347;0,47516088005112206;7,67994234;7,648822807875748;9405000;False
0,002380952;0;0;0;21,01431298203091;252;0,30088925869609096;0,4288010921392104;7,494649473716458;7,466874840347834;8643600;True
0;0,21449812961673922;0;0;2,114012624066722;232;0,49568279001218724;0,4751710991975205;7,679859855355989;7,648641371987958;9405000;True
0,009722222;0,054248491712751624;0;0;6,825025283115975;228;0,5626754926589965;0,3099370491389382;7,324976396407996;7,270809377760453;921600;False
1;0,8557491438595854;0;0;7,687141759195654;128;0,800652679;0,26083792017125906;6,258064534919181;6,198786399454366;1049088;True
0;0,046168791;0;0;6,057005464586602;243;0,44510572782279134;0,41623338965655143;6,657442033841541;6,602583184014257;1024000;False
0;0,025060991;0;0;3,8085090063848894;213;0,4924256014576808;0,9976051212045977;7,301095474792391;7,240845060774233;1048576;False
0;0,071234352;54,76288791878007;4705;6,122903648932446;244;0,48113787168475985;0,6195542398719481;7,386817859;7,350110005536799;1048576;True
0,002143623;0,3532398398319556;0;0;5,639257166;181;1,3147484947061776;0,5097269000630261;7,275419716390101;7,238823907899084;1306200;True
0;0,001400033;0;0;3,871300034778275;158;1,4338919786291924;0,37846327916606215;6,489998734297898;6,441114416824489;1920000;False
0,000909091;0,000249341;0;0;2,459608347828813;85;1,159696844701326;0,5116274291708791;7,2438544445430395;7,216461192;1760000;False
0,00154321;0,5112606103015849;0;0;1,7116854666697106;173;0,7744602470492611;0,6767986318172704;6,746447371;6,671813982412509;1321920;True
0,00181653;0,514036645;0;0;1,4023413814197743;213;0,44427048446260275;0,6703089071742487;7,301792638835534;7,223290924964284;1651500;True
0,001020408;0,078716872;0;0;25,0278176;252;0,30216633290235567;0,43822912563178845;7,418983985665084;7,3870777080345755;8643600;False
0;0,033835710373712836;0;0;27,806872681395486;226;0,3076810811129072;0,40829040950748063;7,433804462707297;7,408618452842415;8643600;False
0,008503401;0,032377365;0;0;16,384811899957867;232;0,2996606404412734;0,42727080175869586;7,379864938739273;7,346142157757079;8643600;False
0;0,06867691;0;0;18,846639723579166;252;0,2763104454886475;0,4896085020381744;7,459111648371302;7,4274688583882496;8643600;False
0,002380952;0,4837081201025247;0;0;12,755809639723832;252;0,28967112124666905;0,4445606974463724;7,323771669445062;7,295812914365241;8643600;True
0;0,11539513086641173;56,019572174840235;5608;18,82711696356202;252;0,2929412763300197;0,4398937517208821;7,390481682150157;7,355451950641302;8643600;True
0;0,21858790964448704;0;0;1,097282812170308;115,96551211459379;2,12875917;0,6281448746647174;6,643870745730593;6,564423415918565;7990272;True
0,000680272;0,5484787267579677;0;0;24,890403444949197;251;0,31292587391555265;0,4199357070457687;7,306196230213287;7,269140244175765;8643600;True
0,001360544;0,060242623;0;0;17,08306496;252;0,2927301287164103;0,4215648259394013;7,320309084584065;7,286244852196645;8643600;False
0,000992063;0,011119813974270462;83,31849363726643;132;20,099968936052445;111;1,4439518585340163;0,280017287;7,605373816;7,583133019862002;9144576;True
0,018720749;0,015078641315736371;0;0;6,167789520145512;221;0,4139428861460494;0,42191780307073534;7,513910337202366;7,479517669135185;730740;False
0;0,019640837083356802;0;0;6,157784314965267;214;0,48152514177894046;0,45540495288617583;6,984774392614788;6,929579401593011;1053056;False
0,001500375;0,3891353207968602;0;0;3,0142471411069023;206;0,6727542599775034;0,3716610055731694;6,693916284353297;6,631352986462647;1333000;True
0,34;0,13375505373913135;0;0;2,5590959104355875;203;0,7424547652542068;0,48944674277246164;6,694668937911276;6,642984798898051;1458000;True
0;0,001426443;0;0;5,837514978461777;222;1,1865067258557183;0,3185935460257544;6,721419802042418;6,669060614268495;1318400;False
0;0,000824222;0;0;7,2435659699799455;166;0,7748385;0,40139911466536504;7,216675289792699;7,156992963853467;1456240;False
0,000925926;0,000607209;0;0;2,5846572313776965;125;1,1590476536369911;0,3237183629037449;6,8974297598820575;6,811289060955116;2073600;False
0,001194743;0,001216732;0;0;7,397881416466466;168;0,5944382735861036;0,5275464995199699;7,494914459400873;7,471030475825065;1255500;False
0;0,068357303;0;0;41,254575849612834;198;0,2354599260741331;0,5641639950910774;7,796108924858016;7,781514419;4170000;True
0;0,1923010141670484;0;0;22,322381909440754;141;0,22290197124515237;0,3366988298244938;7,604020706985528;7,5806943773871245;4915200;True
0;0,20206016246891656;57,094906528125236;261;21,629063490493984;250;0,32259574245784733;0,42282421888003446;7,3885344996423425;7,362068880699505;8643600;True
0;0,12129821080392178;0;0;22,457497010477322;252;0,31322063509992626;0,459175474;7,365175014863131;7,3312420520239385;8643600;False
0;0,11754814755844346;0;0;25,71301345217603;252;0,29623389575933623;0,44596385853601644;7,464128363094364;7,434308997419628;8643600;True
0;0,7289887138335075;48,44874310505157;8365;21,85537858398697;237;0,31873916818790643;0,40614551913153485;7,228986745;7,199679775757041;8643600;True
0;0,048794770152303026;0;0;19,32833647410311;245;0,28282940260452943;0,45443856038072766;7,3052860011343315;7,270724172;8643600;False
0;0,3510961436438107;0;0;5,926522207225771;252;0,29341581308804876;0,4631755256724155;7,360507871796461;7,335069827107916;8643600;True
0,002040816;0,7511400193845139;0;0;17,77871933567599;206;0,31087171648217804;0,41276633954797987;7,264799465741389;7,233353956030889;8643600;True
0,002040816;0,088658006;0;0;11,36828080131877;252;0,29001444198598664;0,47034035877033376;7,539373498249387;7,511379269600275;8643600;False
0;0,12056891444600319;49,980345169216044;49;19,173213398776934;251;0,32050167282393094;0,4036407690105815;7,214040647197716;7,185421551766606;8643600;True
0,00170068;0,20421653732162473;0;0;20,213455589317853;252;0,2789349239760712;0,4539749112609935;7,401665317952564;7,365617426;8643600;True
0;0,020110651516266426;0;0;16,987869999366055;145,66399692442877;0,6173636621799329;0,383141318;7,3675989539757545;7,320546873;1198080;False
0,6787037037037037;0,14247815473121514;0;0;1,9436633091782114;121;0,6302602741451405;0,3192375645805641;6,945787619;6,867027251173507;1166400;True
0;0,29090606765801824;0;0;2,819793829213693;92;1,249447843128247;0,5057654219237467;7,5774580211484945;7,5659480189071635;1671680;True
0,008830022;0,018598075154620024;0;0;14,975756923362212;127;0,7205178722231967;0,5099111907023095;7,688923573471733;7,674181968432163;1159680;False
0;0,006228716;0;0;6,269712920147126;197;0,9196841056344524;0,3963824074021478;6,902465833919239;6,843573025766962;1340160;False
0;0,019141182341770514;0;0;2,5114886829667347;152;0,7248081926248988;0,45034400969433525;6,568612894469022;6,453898030687128;1399680;False
0,000750188;0,28847960917734244;0;0;24,772890564199514;196;0,3211728180861733;0,45992386783502426;7,686501379854333;7,6678401099970825;2666000;True
0,002721088;0,3982656653545802;0;0;23,581436136601077;252;0,26687413250271763;0,4475536564286171;7,4390252799671925;7,405301079731159;8643600;True
0;0,1249650058304459;47,939964615579264;263;15,169282236215897;252;0,28040115438883567;0,42710416526126393;7,446720614592016;7,4164896664405715;8643600;True
0,000680272;0,252354054;0;0;21,799414509839085;252;0,2968585764178213;0,4357015002800964;7,497287681827833;7,466892469568286;8643600;True
0;0,2849762546768088;0;0;12,705731609081559;252;0,303619417;0,428084595;7,265271480986465;7,2290045083686785;8643600;True
0,000680272;0,061473028;0;0;23,70672653890289;252;0,3046506917860033;0,40638421;7,389649593086796;7,353600587;8643600;False
0,002380952;0,5412261126699686;0;0;13,87944831953999;252;0,2971496753595515;0,4374605428637607;7,398458430839181;7,367054924715425;8643600;True
0;0,13339268116226938;0;0;19,099341751425772;252;0,2943410952568089;0,5004351282400318;7,484852971207966;7,459605203403355;8643600;True
0,000340136;0,072089321;0;0;22,86049155643301;252;0,2925074657130576;0,4380001413298808;7,4494352046692685;7,418527240391571;8643600;False
0;0,074976869;0;0;12,998051780679166;252;0,29197236117354863;0,43594853050079024;7,433652912839597;7,407834986855163;8643600;False
0,002040816;0,040626036;0;0;27,316418355576833;251;0,3055663731689972;0,43007150953403317;7,463271035775443;7,438628100185248;8643600;False
0,000680272;0,28209073518570144;0;0;9,735335568044073;244;0,3062195017138112;0,3811569244855289;7,299308636746032;7,263012598222446;8643600;True
0;0,032802009;0;0;9,006067147;252;0,3854330252939296;0,3445550314586268;6,642267283208451;6,579585734458526;8643600;False
0;0,000800936;0;0;3,1481927431408026;95;1,0581773097782279;0,5031325571799172;7,647262837238075;7,629570686527042;24000000;False
0;0,094996173;0;0;4,2881408695128895;203;0,5686330040403738;0,6206918509143899;7,742346698892258;7,717063058031716;1024000;False
0,5027624309392266;0,1514376817319185;0;0;7,909293919475109;236;0,5443499027050598;0,30280527991734846;6,2248381693640376;6,141210863690215;1158400;True
0;0,005979176;0;0;3,3341476274067054;212;1,1114113316432102;0,547544939;7,359021495440967;7,333248812841253;1452000;False
0,006075334;0,5667975799978638;0;0;9,160756631013303;134;1,1466105126301245;0,33728479104553133;6,910491500964737;6,871986899751491;1580160;True
0;0,002073401;0;0;3,372080105571892;46;1,5026228507814152;0,48956536529218636;7,822763453153181;7,8051942403190715;2073600;False
0;0,5521880267774933;0;0;3,7630401065702586;162;1,0474838095346921;0,5881425616001824;6,570998779616524;6,502879929709249;1914240;True
0,14907407407407408;0,8489096690569458;0;0;0,5116348481324463;152,0279579551077;1,5033808124371073;0,4628988693379385;6,363349050855794;6,208961289250679;2211840;True
0;0,001612922;0;0;3,935012299038118;85;1,5964535572557261;0,5975653734806158;7,069595625129896;7,014787265717077;2073600;False
0,000680272;0,054122816341588977;0;0;15,793721513398143;251;0,30892866235330774;0,40149064480741686;7,452596534635491;7,423386804435776;8643600;False
0,001020408;0,1266139866877394;0;0;22,960534609183537;251;0,31655290887519516;0,3870278591916564;7,3451984512025525;7,310204987880695;8643600;True
0,000454545;0,11596399786659434;78,91379269730815;102;6,716254496664071;241;0,3671827809989973;0,585747723;7,334163737488253;7,296832149000761;7260000;True
0,000680272;0,16654985321976667;0;0;7,498719687;252;0,30258272819076243;0,3785713702924845;7,340151055412507;7,291220835874821;8643600;True
0,00170068;0,261371034;0;0;15,487594313141068;252;0,28274840238246524;0,48932398579353953;7,418977947714422;7,383758332414336;8643600;True
0,16802721088435374;0,20478603168791357;0;0;20,53789695168494;252;0,30961034284708266;0,4310879660316334;7,374343039478996;7,341374898186532;8643600;True
0;0,068734168;0;0;17,976656080732585;233;0,3085940309937111;0,4219356962301381;7,235379276950482;7,1945184277138665;8643600;False
0,000680272;0,073417521;0;0;20,64507917;252;0,31482249929018497;0,4219879501178001;7,272540903628429;7,240645169547463;8643600;False
0,000340136;0,041232091;0;0;29,441845195823646;251;0,3055027500369134;0,40772438985244924;7,471325437922895;7,446351115885249;8643600;False
0;0,064971474;0;0;21,058709103059375;247;0,31790837501573566;0,41265010486812437;7,2808532633408864;7,240255486161518;8643600;False
0;0,007906735;0;0;10,037297285355105;84;1,6525259065763793;0,35838074680841137;7,641066789932664;7,610006804706714;9144576;False
0,000340136;0,042975161059131205;0;0;9,852584880950353;196;0,35235063068415096;0,37044903857217715;6,387544377172149;6,3380173340821875;8643600;False
0,5493630573248408;0,1336848044128477;0;0;38,21927916304579;81;0,692338434;0,8217857049573855;7,859345342448772;7,850425602713314;753600;True
0;0,023835130296118227;0;0;13,12790601528253;73;0,8581402168528577;0,4968812721240228;7,480155427135096;7,461351925855575;699392;False
0;0,3642796059239594;0;0;5,731575399285465;173,24116139070412;0,3012236483810675;0,7849566022027927;7,293430720370997;7,239053001575785;828800;True
0,003076923;0,006281504;0;0;5,551194908163531;218;0,8026605545742789;0,32088221800839317;6,387238112;6,330535432387209;1160900;False
0;0,3003663060576771;0;0;12,216505207429156;239;0,5168995126710054;0,39038869616100413;7,4742993339474015;7,450715571907062;1000000;True
0,001184834;0,005431576;62,68017405549159;13096;4,5137913772303415;164;0,8786535086214775;0,31486314625491296;6,683965658078078;6,590194062378667;1266000;True
0,11992619926199262;0;0;0;2,3561909735661652;121;1,6046295932326455;0,6185888282728558;7,362978097922805;7,2930612849367895;2081280;True
0;0,039507513;0;0;22,66416047001726;251;0,2842638658866691;0,46163628532134227;7,307769290750728;7,272452531813818;8643600;False
0,006122449;0,5342277596464181;0;0;13,42475297535982;252;0,2803603179354761;0,4236609071959954;7,433583867943388;7,401555866;8643600;True
0,00170068;0,2077774518360315;0;0;26,296097324781577;251;0,3101217420289937;0,4295886169257686;7,463012202418193;7,436639879432654;8643600;True
0;0,08243571;0;0;15,403527484872034;252;0,29667887907413104;0,428270733;7,373058107404906;7,342794837681531;8643600;False
0;0,063697086;0;0;11,67503217692662;252;0,3011077089013849;0,4305098485463422;7,283484871821097;7,246589019672156;8643600;False
0;0,068268731;54,57306321807206;1366;21,38233718582491;252;0,3126789513037873;0,4292512672495615;7,267197894743443;7,233382118822472;8643600;True
0,000340136;0,5757148381011085;0;0;22,590273697415206;252;0,317338311;0,4158596522873548;7,282924630705777;7,253725433998236;8643600;True
0,002721088;0,5516448421000639;0;0;21,239842791577377;252;0,3027999749113648;0,43715849971976106;7,349940605;7,325834222485454;8643600;True
0;0,079008822;0;0;11,792128131726894;252;0,30356439511691824;0,4282072933832861;7,264221290873329;7,228020163;8643600;False
0,001020408;0,5171254179432031;0;0;9,774458430264904;250;0,31160272402416134;0,39372551001352074;7,339474501202021;7,302590516510861;8643600;True
0;0,14943515007416625;69,86954747218621;331;19,80204131054982;252;0,29889738276457734;0,44112911879397415;7,395961411137871;7,370620844;8643600;True
0;0,082653149;0;0;21,87643344549238;252;0,31089924572513794;0,4452943012246618;7,379750440586396;7,351698680946029;8643600;False
0;0,025291262750326476;0;0;16,444279411872838;78;1,4562590829847601;0,25700900992560616;7,485203415089828;7,453572925037922;9144576;False
0,24916107382550334;0,22938308171685992;0;0;4,9754791904547675;136;0,7487448943820038;0,4113056188938957;7,416576116104611;7,393815574071714;953600;True
0,000925926;0,7267260337555962;0;0;19,425054703717947;248;0,45710935549487436;0,7317340219103441;7,143200527367149;7,017576409741383;1166400;True
0;0,3842742910253503;0;0;3,2963931637565884;252;0,4922879166349341;0,4064899527782683;6,790787000582639;6,723466126911358;1152000;True
0,00249066;0,009029011;0;0;6,702911912256556;224;1,0305593024655175;0,3596698245683688;6,467604911291173;6,415937098274759;1541760;False
0;0,008554548;84,69098693;64;2,9033619667827644;212;0,8939218898574591;0,5848274652141136;6,971837206299143;6,905128213746265;1440000;True
0,5153061224489796;0,14947399637478986;0;0;19,350349229873018;251;0,30445641041858834;0,4092562994471358;7,381223150181725;7,348345169149342;8643600;True
0;0,074033362;0;0;6,243511435750724;252;0,28807800781189147;0,47272976999547867;7,433304932249382;7,403264145603655;8643600;False
0;0,014329031693824011;80,24255509;165;19,14021057206103;82;1,2881872609854206;0,33444740687952823;7,541218185133615;7,518878847786709;9144576;True
0,000680272;0,14248152893768817;0;0;23,44957966526775;252;0,29818844206221634;0,40057653807782395;7,231135948874179;7,1916079230619525;8643600;True
0,000340136;0,16708561259029228;45,90489045291384;9197;16,554399724662964;252;0,29900268095913524;0,46045406206742295;7,414690652381432;7,388853705774152;8643600;True
0;0,082780183;0;0;19,651634270746417;176,77669529663686;0,32655883804970876;0,4396617769891488;7,527758145040957;7,5070175196140605;8643600;False
0,7163265306122449;0,18910367542078843;0;0;14,705029337271174;252;0,29624866844550596;0,45602726901925217;7,355839081;7,330308424547703;8643600;True
0;0,10600800997989142;0;0;21,207754575213425;251;0,3180209088678373;0,4286549663863304;7,5456184070073435;7,523251689;8643600;True
0,088095238;0,12645203184496623;0;0;25,41096542660977;252;0,31860540797596487;0,4328531756698467;7,295600963537723;7,264608532968406;8643600;True
0,32108843537414966;0,3256697025706924;0;0;19,57958754224793;252;0,29999165993705573;0,4532322625553877;7,394036355143601;7,363942449590506;8643600;True
0,35272108843537414;0,12634977139514367;0;0;14,195578159924754;252;0,27813365736954027;0,49767228935318886;7,4523554009557404;7,419691392929007;8643600;True
0,000340136;0,093350476;0;0;18,866553554768824;251;0,31866246996564723;0,44316991559262714;7,274160885920053;7,245295519315025;8643600;False
0,00170068;0,2668349387513014;0;0;14,703334419334283;252;0,30173058384838686;0,4466591084851022;7,396510375216486;7,371114232;8643600;True
0,002380952;0,6178165727849786;0;0;20,410400357632106;252;0,31246540902866254;0,4404693474657938;7,436314965258105;7,406279217;8643600;True
0,000992063;0,005660832;0;0;15,244802833679595;98,28784258;1,2973495670441082;0,3235333075917071;7,587695323705111;7,563711801309743;9144576;False
0;0,048838849;0;0;7,503285394384603;229;0,3474853955052594;0,5139874532174536;7,300062489547545;7,236410375234641;1048500;False
0;0,006012267;0;0;3,4813115952774814;179;1,2195416059360074;0,41093865923172096;7,044421812422711;6,994971594608691;1264200;False
0;0,018296698488378848;0;0;3,086442288;166;0,5612064019418671;0,7436323760033452;7,536350219152557;7,466863906888251;1310720;False
0,002034588;0,001125226;0;0;3,692794133862614;245;0,9757603158354982;0,37193581807501397;6,635810438406285;6,592614463675289;1258240;False
0;0,003888924;0;0;7,379700193747564;98;1,4888446947425618;0,5657109642629886;7,676678450922719;7,645465957053102;1781760;False
0;0,034915124773132265;0;0;4,809484766707402;216;0,5269178306867165;0,4506892028907135;6,453650227388904;6,360847220847647;1398784;False
0,001041667;0,008901267;0;0;3,215466565869609;206;0,8790299621686615;0,45318628252954707;7,478549466650013;7,432597630931061;2269440;False
0;0,071535651;0;0;19,289945493164378;252;0,2863272288481792;0,49461725230871206;7,42900671;7,396053016024638;8643600;False
0;0,14074801878689835;0;0;9,030823549707396;252;0,29935113571831323;0,44277189288327723;7,369286745089226;7,342614344;8643600;True
0,000680272;0,051248595761620615;0;0;12,927587817750403;252;0,3197149448605308;0,4331688660716432;7,466220194337003;7,441497831578864;8643600;False
0,001360544;0,5962249291410687;0;0;6,521076529812801;251;0,2989502707395315;0,42257396531457336;7,417802172978433;7,384933604692984;8643600;True
0,002040816;0,023155203528304368;0;0;8,144659349098939;251;0,41789115228264834;0,35869337746203694;6,711536665;6,631236358364672;8643600;False
0,000680272;0,043131133829964065;0;0;22,469921265175323;251;0,3048221935570914;0,39982832141413543;7,211382065842724;7,1750372233625805;8643600;False
0;0,040962488;0;0;26,639205827068224;252;0,2810709924558448;0,4323002777776924;7,416607838247107;7,383227679539578;8643600;False
0,003061224;0,18438257320629667;0;0;9,593200113382553;252;0,3974777115193436;0,33736169648408953;6,764234685110507;6,697368712187527;8643600;True
0;0,16483240898050627;59,32444874891288;304;9,761416165285604;252;0,2879088092703915;0,4276215072860067;7,481806162808495;7,4540788982766095;8643600;True
0,24537037037037038;0,1751821920975336;0;0;13,886371356777914;138;1,2960536347655822;0,3305582699348095;7,265539869786078;7,213443178423188;9144576;True
0,27346938775510204;0,2668108271024112;0;0;18,303765217884056;252;0,325134064;0,4159967467974994;7,378208139222026;7,343824661074717;8643600;True
0,43299319727891156;0,13831056595151656;0;0;19,86735628020358;248;0,31399613921726466;0,40524474795202653;7,258103688662308;7,221594310351593;8643600;True
